"","mean","total","tech","bio","p.value","FDR"
"Cbfb",1.95974773638343,0.944452001657685,0.680658941040746,0.263793060616939,0.219952862274473,0.615029697192159
"Cmas",2.34674862315119,0.887043011122505,0.623608137747827,0.263434873374678,0.199931361234948,0.615029697192159
"Plekhg2",1.99206916229955,0.939983245555811,0.67672454203747,0.263258703518341,0.219090312664084,0.615029697192159
"Nfkb2",1.57717450099537,0.972820377012343,0.709569954183642,0.263250422828701,0.229844414417335,0.615029697192159
"Traf5",1.55217589734721,0.973028267040678,0.710076251314569,0.262952015726109,0.230258848422872,0.615029697192159
"Mtmr14",1.19894212796693,0.956427148588685,0.693781372680932,0.262645775907753,0.225290038613638,0.615029697192159
"Asb1",1.35951923713219,0.967713718887341,0.706059662363521,0.261654056523821,0.230096412977359,0.615029697192159
"Emilin2",1.13621132125578,0.947437773855841,0.685868121320503,0.261569652535338,0.223619527820184,0.615029697192159
"Bend5",0.905249915014724,0.89410267370481,0.63259299011161,0.2615096835932,0.205014038372464,0.615029697192159
"Bnip3l",2.29896806574739,0.892306094033272,0.631562752241224,0.260743341792047,0.205319415598731,0.615029697192159
"Aspm",1.80773797859537,0.955840115631501,0.69641456626613,0.259425549365372,0.228928393062326,0.615029697192159
"Zmiz2",2.85788790488037,0.795089145877713,0.535923715381007,0.259165430496706,0.167590422375318,0.615029697192159
"Pou2f2",1.35509439134369,0.964843858523861,0.705776718059464,0.259067140464397,0.232230539669047,0.615029697192159
"Gramd1a",1.92122896849859,0.943561672849362,0.68500972452863,0.258551948320732,0.225965683753416,0.615029697192159
"Calm1",4.2103177329789,0.663873055726647,0.405353163075956,0.25851989265069,0.10186612017306,0.615029697192159
"Tbl1xr1",1.91419080011221,0.943983003368065,0.685769894027223,0.258213109340842,0.226512768913864,0.615029697192159
"Gmip",1.95461515512138,0.938837585082733,0.681262616113764,0.257574968968968,0.225581247604407,0.615029697192159
"Cdc25b",2.39206905315081,0.873160598682462,0.616066693975508,0.257093904706954,0.202800476859251,0.615029697192159
"Plaur",1.12413449852503,0.941003311504304,0.684056623650655,0.256946687853649,0.227058078122793,0.615029697192159
"Clec2d",3.77048582631331,0.675158384178332,0.418946624369927,0.256211759808405,0.111465586082275,0.615029697192159
"Hist1h4k",6.25506070403963,0.829924779013138,0.573802499997629,0.256122279015509,0.186855840849915,0.615029697192159
"Tubb4b",2.69415586037279,0.819366755516482,0.564188824943068,0.255177930573414,0.183697340034741,0.615029697192159
"Trdc",0.883548089186963,0.879778226075533,0.625398644874285,0.254379581201248,0.208797487091797,0.615029697192159
"Rrm1",3.2972735107383,0.72349042789748,0.469373259691614,0.254117168205866,0.140307199719878,0.615029697192159
"Tap1",2.55433353491856,0.842438885494045,0.588478598007706,0.253960287486339,0.19488448635192,0.615029697192159
"Traf3",1.51334489249097,0.96416159777445,0.710450448349756,0.253711149424694,0.238330107812901,0.615029697192159
"Foxo3",1.80272052979999,0.950538094700994,0.696844177044836,0.253693917656159,0.234063112470675,0.615029697192159
"Pde4b",1.56674899890726,0.962817957147088,0.709806305892738,0.25301165125435,0.238738498803438,0.615029697192159
"Rras2",1.3776837373583,0.960106819923861,0.707155380247565,0.252951439676296,0.237966318774922,0.615029697192159
"Igfbp5",0.480689410521533,0.667981332740921,0.415428076221926,0.252553256518995,0.112843684753588,0.615029697192159
"Cenpk",1.7582939340158,0.952907399777601,0.700378950140669,0.252528449636932,0.23620812894367,0.615029697192159
"Svip",1.17795265076516,0.943845008062069,0.691402736829897,0.252442271232172,0.233418984442857,0.615029697192159
"Fam43a",1.34117368532547,0.957023634606363,0.704840742841062,0.252182891765301,0.23791434967096,0.615029697192159
"Iqgap1",3.08559462058897,0.751670332236076,0.499596399486285,0.252073932749791,0.157323471340858,0.615029697192159
"Gga2",1.52490302129241,0.962013734205242,0.710394342712054,0.251619391493188,0.240133689506087,0.615029697192159
"Slc25a19",1.34847446506978,0.956928892869642,0.705343498159535,0.251585394710107,0.238594433982832,0.615029697192159
"Ifi203",1.5592252243063,0.960996215511048,0.709954801159887,0.251041414351161,0.240502464575091,0.615029697192159
"Coch",1.97168706213846,0.930008158500129,0.679240577137416,0.250767581362713,0.23094184079668,0.615029697192159
"Stradb",1.6174238307498,0.958089924319911,0.708344153023498,0.249745771296413,0.241138722451941,0.615029697192159
"Hdgf",3.68915211238378,0.675280106070042,0.425625227336757,0.249654878733284,0.121212722924515,0.615029697192159
"Vopp1",1.52189703119649,0.959955889592479,0.710413688483975,0.249542201108504,0.241955427986341,0.615029697192159
"Agfg2",1.53172686571184,0.959853298664959,0.710338158000699,0.24951514066426,0.241955891722061,0.615029697192159
"Asns",1.07644322384411,0.923534160166825,0.675920716772239,0.247613443394586,0.232675928918991,0.615029697192159
"Cd48",2.47780254010249,0.848889371762672,0.601582196316134,0.247307175446538,0.20631813447402,0.615029697192159
"Phf6",1.40308724193713,0.955380551612704,0.708406335780975,0.246974215831729,0.243594801898322,0.615029697192159
"Itgal",1.67499439117735,0.95235529458152,0.705758331997584,0.246596962583936,0.243111946736697,0.615029697192159
"Fkbp1a",2.25188568689996,0.885451379137012,0.639165696133127,0.246285683003885,0.221271859236123,0.615029697192159
"Bptf",3.48158725839914,0.692367589996215,0.447056820108867,0.245310769887348,0.137077881407345,0.615029697192159
"Gvin1",3.01099466017064,0.756276200025195,0.510999264610155,0.24527693541504,0.169391401115294,0.615029697192159
"Sh2b3",2.13442663100914,0.90182259507916,0.657244487702303,0.244578107376857,0.229163512969968,0.615029697192159
"Mllt6",1.83475088426337,0.938356245276891,0.693963937951737,0.244392307325154,0.241392391791654,0.615029697192159
"Ctps2",1.75406873105778,0.944907563433364,0.70069646919666,0.244211094236704,0.243661838024796,0.615029697192159
"Traj6",0.848841080526483,0.856799203332853,0.613050793663688,0.243748409669165,0.214073010990372,0.615029697192159
"Oasl2",1.47179084964021,0.953191255717575,0.710270163269343,0.242921092448231,0.247749048361069,0.615029697192159
"Fmnl3",1.11059431863024,0.924211888112726,0.681906622200646,0.24230526591208,0.239428898595403,0.615029697192159
"Slamf7",1.57473301610042,0.95063373760861,0.709627814494808,0.241005923113802,0.249257313035186,0.615029697192159
"Mfng",1.49274383349878,0.95125090452714,0.71044326167108,0.24080764285606,0.249680451792959,0.615029697192159
"Psat1",1.53018742700087,0.950823400802441,0.710352313548635,0.240471087253806,0.249952907805153,0.615029697192159
"Hist3h2ba",1.1231921353008,0.923209166530984,0.683911071686515,0.239298094844469,0.242806709514479,0.615029697192159
"Pgk1",1.94266456378488,0.921841062226084,0.682647662944489,0.239193399281594,0.242498699723299,0.615029697192159
"Cpxm1",0.705146105034875,0.789724083077665,0.550537488362913,0.239186594714752,0.193292239110461,0.615029697192159
"Elane",0.341765815130503,0.548247456269603,0.310221394657917,0.238026061611686,0.0631204487465678,0.615029697192159
"H13",2.00160493224641,0.913207681998427,0.675524582594449,0.237683099403979,0.241590647846662,0.615029697192159
"Rnf10",3.33676459755028,0.701947975043958,0.464392770770202,0.237555204273757,0.153997547372473,0.615029697192159
"Slc9a3r1",1.88283433879133,0.925533261802452,0.689179829098251,0.236353432704202,0.247159125738788,0.615029697192159
"H2afy",2.9184840301514,0.76161820540743,0.525826607738446,0.235791597668984,0.185754588663684,0.615029697192159
"Mpo",0.292625796771696,0.505269276238216,0.269552831370043,0.235716444868173,0.040691243920554,0.615029697192159
"Lmo4",1.86587960712543,0.926062441121911,0.690912952357152,0.235149488764759,0.248800359121976,0.615029697192159
"Edem2",2.33351609081884,0.860603298715856,0.625850913405436,0.23475238531042,0.22737590245802,0.615029697192159
"Sh2b2",0.748469361365727,0.805492557114701,0.571349069931012,0.234143487183689,0.207050105833533,0.615029697192159
"Rasgrp3",0.878049868006112,0.857401138930238,0.623511920064719,0.233889218865519,0.227362234874528,0.615029697192159
"Hist1h2ak",8.22960302824849,1.16455253283189,0.930750418921723,0.233802113910163,0.308323877560314,0.615029697192159
"Tomm34",2.45883761835497,0.838343429168399,0.604820431087801,0.233522998080598,0.220810742057409,0.615029697192159
"Cyb5a",2.86908635045008,0.767353734522395,0.534035704233963,0.233318030288432,0.191963827186627,0.615029697192159
"Ahnak",2.49030288364588,0.83241209645644,0.599450479086828,0.232961617369612,0.219322149148077,0.615029697192159
"Ackr3",0.996139376876598,0.891361734273801,0.658470364934361,0.23289136933944,0.240450705201967,0.615029697192159
"Ptpn22",2.53328040728989,0.824887098036985,0.592098699210094,0.232788398826892,0.216661521274736,0.615029697192159
"Dpp4",1.11109524746175,0.914729400882883,0.681988286849075,0.232741114033808,0.24821803480961,0.615029697192159
"Herc3",1.13550373039883,0.918288043334858,0.685764723856887,0.232523319477971,0.249606105328607,0.615029697192159
"Myh10",0.982967515734579,0.886986541131873,0.655134757323304,0.23185178380857,0.24031803635222,0.615029697192159
"Rffl",2.0646708802353,0.898717293893227,0.667128139209842,0.231589154683385,0.244526415522438,0.615029697192159
"Cdkn2c",2.05895174660829,0.899327672688001,0.667911387664721,0.23141628502328,0.244943359936237,0.615029697192159
"Ankrd44",1.61392705524843,0.939679224472765,0.708469574378333,0.231209650094432,0.257723747057842,0.615029697192159
"Slc25a4",2.33508894570959,0.856634024583673,0.625584546814712,0.23104947776896,0.230853557944057,0.615029697192159
"Mreg",0.606471672273435,0.727759566833,0.496728544087075,0.231031022745925,0.176989227718986,0.615029697192159
"Fgd3",2.00976418314362,0.905330682206963,0.674478573172989,0.230852109033974,0.247588188201629,0.615029697192159
"Etnk1",3.33626486024591,0.694782292683932,0.464453848400866,0.230328444283066,0.161504035179947,0.615029697192159
"Tcf21",1.18843586193752,0.922532877145098,0.692625561225853,0.229907315919245,0.254142865435253,0.615029697192159
"Emb",1.17257932537409,0.920517487716957,0.690749650134417,0.229767837582539,0.253696203699588,0.615029697192159
"Zap70",1.7167773891473,0.933002397856936,0.703302332296847,0.229700065560088,0.257562056363511,0.615029697192159
"Txk",1.20133773113892,0.923314800401565,0.694035251209817,0.229279549191748,0.255152416196343,0.615029697192159
"Wdr1",3.3062423306805,0.697161196908584,0.468212976834068,0.228948220074515,0.164907687420012,0.615029697192159
"Pck2",2.9725169128429,0.74541001389853,0.517044299719208,0.228365714179321,0.1893735751095,0.615029697192159
"1700037H04Rik",1.73899878363114,0.929634887466489,0.701794952110088,0.227839935356401,0.258817404442663,0.615029697192159
"Themis2",1.93718150696774,0.910781360642364,0.683258444464169,0.227522916178195,0.253465616717804,0.615029697192159
"Irf4",0.889288431230057,0.854738639983013,0.627340574357008,0.227398065626005,0.235030759114731,0.615029697192159
"Tipin",2.31048807230342,0.855494799514726,0.629698381329426,0.2257964181853,0.237426515579539,0.615029697192159
"C1qb",1.81391082752237,0.921051224277439,0.695878927643872,0.225172296633567,0.259510144638557,0.615029697192159
"Mycbp2",2.77794205985824,0.774448308386152,0.549607347829336,0.224840960556816,0.207457201702445,0.615029697192159
"Cks2",1.79384842545614,0.922050330147443,0.697590976592345,0.224459353555098,0.260684366474773,0.615029697192159
"Kif22",1.75713380115255,0.924753575821584,0.700466543123768,0.224287032697816,0.261699643252158,0.615029697192159
"Ncapd2",3.16903830660807,0.710832050670147,0.487257849016956,0.223574201653191,0.180248745961284,0.615029697192159
"Hdac9",1.53966090175511,0.933726247548089,0.710251645556321,0.223474601991768,0.265315382506341,0.615029697192159
"Aff3",1.05729949278335,0.895503061831131,0.672199485598361,0.22330357623277,0.253975249043861,0.615029697192159
"Apobec3",4.05953191468104,0.630522192295744,0.407332235192279,0.223189957103465,0.137424878159717,0.615029697192159
"Ms4a4c",0.806052456966416,0.819230708635707,0.59637415772088,0.222856550914826,0.228222954376396,0.615029697192159
"Kcna3",1.34760092508531,0.927657140658058,0.705284728494741,0.222372412163318,0.2648889965978,0.615029697192159
"Cd177",0.324317092465879,0.518046244257047,0.295972274987124,0.222073969269923,0.0674180864999846,0.615029697192159
"Nxpe3",1.31490815951972,0.924606534663014,0.703111923366031,0.221494611296983,0.265067913583448,0.615029697192159
"Clec2i",1.40206375333732,0.929225876721048,0.708362324864464,0.220863551856584,0.267178095490497,0.615029697192159
"Pilrb1",1.33952868286969,0.925472687165343,0.704723817434391,0.220748869730952,0.266230438831572,0.615029697192159
"DEPRECATED_ENSMUSG00000053044",0.486063598274434,0.638792274316778,0.419183862461617,0.219608411855161,0.148228448944691,0.615029697192159
"Ccnd3",2.70009757293958,0.782622687435305,0.563151454653327,0.219471232781978,0.218678031477765,0.615029697192159
"Samd11",0.881060358162704,0.843987543839233,0.624548217496421,0.219439326342812,0.241897137624257,0.615029697192159
"Sdc3",2.52596893291972,0.81266507980025,0.593351049596783,0.219314030203467,0.23068039989428,0.615029697192159
"Camk2d",2.20509770805208,0.865166563679583,0.646451231809451,0.218715331870132,0.250074117915254,0.615029697192159
"Dcaf6",2.11017988224212,0.879209727691254,0.660794406836571,0.218415320854684,0.255038967097111,0.615029697192159
"Sec14l2",0.917444521994822,0.854694155141032,0.636460628728994,0.218233526412038,0.247198604507497,0.615029697192159
"Selenop",4.50472292288186,0.640818345955661,0.422604252582028,0.218214093373633,0.151731343097061,0.615029697192159
"Tgfbr2",2.02844563721053,0.890185175333987,0.672022887428257,0.218162287905731,0.25882897127861,0.615029697192159
"Hsp90b1",4.82989058670526,0.676228090956228,0.458192144111609,0.218035946844618,0.171479256746338,0.615029697192159
"Itsn2",2.64358337399068,0.790725827383107,0.573008649957081,0.217717177426026,0.224463661028474,0.615029697192159
"Ackr2",0.578354918621631,0.69736286218464,0.479773356433637,0.217589505751003,0.183044559798162,0.615029697192159
"Tmem176b",1.35604730830269,0.923416843095582,0.705837318307087,0.217579524788495,0.269501732636928,0.615029697192159
"Rnf157",1.02386207365137,0.882584290725612,0.665047189208425,0.217537101517187,0.25724175429534,0.615029697192159
"Cox7a2l",3.23589305828262,0.69439803670058,0.477658254175101,0.216739782525479,0.182923407866068,0.615029697192159
"St5",1.71480032245994,0.91978621436919,0.703429526555357,0.216356687813833,0.269951722912756,0.615029697192159
"Cd33",0.792015021271555,0.806487376728494,0.590549617844247,0.215937758884247,0.2330899644424,0.615029697192159
"Uvrag",1.39243432054112,0.923833285803778,0.707924963531,0.215908322272778,0.271658597889215,0.615029697192159
"H2-Q7",3.58719923127973,0.651442710533852,0.435642552877158,0.215800157656694,0.161773405707597,0.615029697192159
"H1fx",0.519840294739734,0.65674156048703,0.442222806180632,0.214518754306398,0.166839159841445,0.615029697192159
"H2-M3",1.90426597476414,0.901365124507662,0.686865228345497,0.214499896162166,0.266854668722299,0.615029697192159
"Itpr2",1.19219256121098,0.907457129348103,0.693046804630747,0.214410324717356,0.268767417797473,0.615029697192159
"Bsg",4.2466712194834,0.620724878395318,0.406485659667974,0.214239218727344,0.146777830164937,0.615029697192159
"Tyms",1.76392613102199,0.913542033425812,0.69995584007159,0.213586193354222,0.271556290135451,0.615029697192159
"Traj13",0.718886677284129,0.770420358994425,0.557323590658457,0.213096768335968,0.223032009571689,0.615029697192159
"Tbc1d10c",1.29619294052494,0.914842296149248,0.701912857574414,0.212929438574833,0.272738100104915,0.615029697192159
"Gbp4",1.87423214092482,0.90299030780523,0.690065424299856,0.212924883505374,0.269304135948699,0.615029697192159
"Asf1b",1.77626864260399,0.911774464248308,0.699005957258874,0.212768506989434,0.272055528365294,0.615029697192159
"Def6",1.85927650699996,0.90405477996194,0.691574175633765,0.212480604328175,0.270170593371761,0.615029697192159
"Retreg1",0.853837431674463,0.826831360502609,0.614892861481744,0.211938499020865,0.246073577750206,0.615029697192159
"Adipor1",2.78500833213626,0.759526076223087,0.5483820143234,0.211144061899687,0.221445192849901,0.615029697192159
"Fnbp1",2.61404983370146,0.78924771125434,0.578155065738339,0.211092645516001,0.233420121687749,0.615029697192159
"Traj29",0.94262249144837,0.855055685132695,0.644052666217566,0.211003018915129,0.256909251065629,0.615029697192159
"Fgd2",1.74376922751884,0.912402216495655,0.701453030758871,0.210949185736783,0.274478750761595,0.615029697192159
"Picalm",3.45640105434241,0.660341844715168,0.449831274880786,0.210510569834382,0.175507416447835,0.615029697192159
"Prps2",1.48724318985033,0.920441271827035,0.710413965006254,0.210027306820782,0.277871186247547,0.615029697192159
"Fam214b",1.32394726217303,0.913620371383894,0.703625282298216,0.209995089085678,0.275998452399602,0.615029697192159
"Nckap1l",2.13777037730623,0.866620432658074,0.656737846584495,0.209882586073579,0.262097468770958,0.615029697192159
"Tagap",1.14393049523539,0.896325800943778,0.686974788350551,0.209351012593228,0.271820033876958,0.615029697192159
"Sparc",2.29026929028379,0.842230029512288,0.632967491983486,0.209262537528802,0.254993499735396,0.615029697192159
"Pag1",1.23659892460252,0.906568488494734,0.697436411063646,0.209132077431089,0.275059334380276,0.615029697192159
"Tut4",1.73103593950536,0.911317713327882,0.702353502722475,0.208964210605407,0.27661654299809,0.615029697192159
"Dut",3.64280105279097,0.639035337790351,0.430098260902037,0.208937076888314,0.16649203424109,0.615029697192159
"St3gal4",2.1011835003945,0.870959369384451,0.662091956947517,0.208867412436934,0.264777187507529,0.615029697192159
"Ccm2",1.97582555497083,0.88676102219541,0.678741997446514,0.208019024748896,0.270674840387036,0.615029697192159
"Traj23",0.891414752083064,0.836055035685005,0.628052690220159,0.208002345464845,0.254622079140442,0.615029697192159
"Cul4a",1.99140739751646,0.884663454020537,0.676807394619469,0.207856059401068,0.270255885140949,0.615029697192159
"Icam4",0.939815128261097,0.851046412401886,0.643232148716433,0.207814263685453,0.259834137202886,0.615029697192159
"Thbs1",0.473065232332875,0.61740646549778,0.410057414411357,0.207349051086423,0.156794893086378,0.615029697192159
"Dapl1",0.345084432990476,0.519810901365534,0.312906616128351,0.206904285237183,0.0937919405370074,0.615029697192159
"Tagln",0.708300155142343,0.758280559855077,0.552110271698635,0.206170288156442,0.228381742222115,0.615029697192159
"Igkv12-89",0.29131718576028,0.474582932144223,0.268447337678325,0.206135594465897,0.0629716753544418,0.615029697192159
"Gpx3",1.13297287302912,0.891138392704717,0.685392118707306,0.205746273997411,0.27484030449721,0.615029697192159
"Cd180",1.03739497964052,0.872779260514111,0.668043462739664,0.204735797774447,0.270679155022429,0.615029697192159
"Actg1",5.70584653554235,0.763381484807323,0.558858856968821,0.204522627838502,0.232901531222333,0.615029697192159
"Sowaha",0.900174647800093,0.83519565440065,0.630946053629464,0.204249600771186,0.25941981157797,0.615029697192159
"Tbc1d2b",2.05030197550881,0.873253316897797,0.669089640904773,0.204163675993023,0.271560173398279,0.615029697192159
"Fnip2",1.24386917319737,0.901704587913769,0.698069860439532,0.203634727474236,0.2805036564718,0.615029697192159
"Slc44a2",1.8476382566401,0.895738023243601,0.69272134794649,0.203016675297111,0.279591159855348,0.615029697192159
"Ly6e",4.12106758724479,0.608421867149171,0.405548041803664,0.202873825345507,0.159398829520642,0.615029697192159
"Fcamr",0.243431688483382,0.429928092077351,0.227247590530691,0.20268050154666,0.0377481276840841,0.615029697192159
"Tmem120b",1.12805242851509,0.887246267235719,0.684655224515112,0.202591042720607,0.277696404953644,0.615029697192159
"Ctss",3.28546632476998,0.67336472915841,0.470905171946392,0.202459557212019,0.195773860804632,0.615029697192159
"Cldn5",1.10938490743233,0.884102521616296,0.681708732767566,0.202393788848729,0.27703557844874,0.615029697192159
"Tmem71",1.12843545696928,0.88708817737837,0.684713180946838,0.202374996431532,0.27792400840076,0.615029697192159
"Ddx54",1.28783031663833,0.903715941489395,0.701381396466424,0.20233454502297,0.282677143272366,0.615029697192159
"Asph",1.27241264363271,0.902554168525834,0.700301822895276,0.202252345630558,0.282456578112704,0.615029697192159
"Hmgn1",3.06544412442294,0.704279848022739,0.502626762134065,0.201653085888674,0.211988271460253,0.615029697192159
"Rab4b",1.92532692527254,0.885959141491857,0.684563560573433,0.201395580918423,0.278837888427552,0.615029697192159
"Lnpep",1.93768429661398,0.884585700658031,0.683202622355191,0.20138307830284,0.278457916360994,0.615029697192159
"Traj22",0.741116917263718,0.76841924144212,0.567937537118595,0.200481704323525,0.240876255826979,0.615029697192159
"Wfdc21",0.281403845426852,0.459885643371736,0.260036535386179,0.199849107985557,0.0628087638761116,0.615029697192159
"Tpcn1",1.58753688654026,0.90908985663263,0.709302399021864,0.199787457610767,0.287286192011521,0.615029697192159
"Usp32",1.78454760441971,0.897754029637801,0.698349867092441,0.19940416254536,0.284664466493484,0.615029697192159
"Myl4",0.634279891425882,0.71212983224947,0.512792908457542,0.199336923791928,0.219261698787944,0.615029697192159
"Mylk3",0.947927797177501,0.844032070664442,0.64558545488278,0.198446615781662,0.270072916439174,0.615029697192159
"Bcl3",1.06360793085665,0.871309373531842,0.67345555377634,0.197853819755502,0.279110178006024,0.615029697192159
"Prtn3",0.28785646175696,0.463092165092747,0.265518290149267,0.19757387494348,0.0690482633167359,0.615029697192159
"Clec4n",1.34889142582062,0.902684203553656,0.705371418037664,0.197312785515992,0.28860424104802,0.615029697192159
"Tns3",2.88068033938555,0.729207461047297,0.532086002755181,0.197121458292116,0.230165618091373,0.615029697192159
"Etv3",1.23898751007793,0.894551414760782,0.69764794638493,0.196903468375852,0.286898191376758,0.615029697192159
"Cdt1",2.5208483789904,0.790949527411358,0.594228316977128,0.19672121043423,0.254707066213276,0.615029697192159
"Dennd1b",1.90802023380715,0.883104818935708,0.686452035233351,0.196652783702357,0.284028565325068,0.615029697192159
"Adap1",1.06336480488405,0.86964093053192,0.673407690650501,0.196233239881419,0.280710345067672,0.615029697192159
"Lbh",2.59649461652766,0.777135880557503,0.581211270932521,0.195924609624982,0.250857157599321,0.615029697192159
"Slc11a1",1.65176165023461,0.902205207545896,0.706916153065352,0.195289054480544,0.290973299474942,0.615029697192159
"Pced1b",1.8071777867928,0.891575714463116,0.696462789688628,0.195112924774488,0.288318809937148,0.615029697192159
"Ube2c",1.18695588721122,0.887451297022334,0.692457162637647,0.194994134384687,0.287333828108696,0.615029697192159
"Grap2",2.04705278477144,0.86451996674793,0.669530225662742,0.194989741085188,0.280824312639492,0.615029697192159
"Pik3cd",1.81219362561742,0.890627563041838,0.696028715533789,0.194598847508049,0.288702538655703,0.615029697192159
"Fam220a",0.331901975375076,0.314882857568131,0.302193122575725,0.0126897349924053,0.466653284290365,0.615029697192159
"Gpsm2",1.16384036219312,0.883475357919326,0.689655319363447,0.193820038555878,0.287713218275748,0.615029697192159
"Samhd1",2.88619619742457,0.72456755495276,0.531166261406202,0.193401293546558,0.23403518769512,0.615029697192159
"Tmod3",1.87944591931411,0.882639378419619,0.689530191686748,0.193109186732871,0.288379571372203,0.615029697192159
"Itsn1",1.27103490914584,0.893227702368796,0.700198940919277,0.193028761449519,0.291368255995205,0.615029697192159
"Nsg2",0.54465579531636,0.651516853206241,0.458517788962928,0.192999064243313,0.200778692810636,0.615029697192159
"Sptbn1",2.76095717441188,0.74550292221062,0.552559491695877,0.192943430514744,0.243252845769966,0.615029697192159
"5430427O19Rik",1.28101333979675,0.893820547190326,0.700920221185054,0.192900326005271,0.291687561351079,0.615029697192159
"C1qa",2.70772749827621,0.75452532173837,0.56182075416502,0.19270456757335,0.247126878473162,0.615029697192159
"Gzma",0.671389351999619,0.725376559527421,0.533131494790965,0.192245064736456,0.236185880981009,0.615029697192159
"Anxa1",1.05191718630772,0.863244885318732,0.671104445832777,0.192140439485955,0.284144942296761,0.615029697192159
"Relb",1.02818464390715,0.858085316457712,0.666019461218368,0.192065855239344,0.282745426308233,0.615029697192159
"H2afx",2.70767626052308,0.753660606611433,0.561829684925109,0.191830921686323,0.2481100763941,0.615029697192159
"Tmem56",0.895097940523376,0.820768654815554,0.629277011628534,0.191491643187021,0.272110463061773,0.615029697192159
"Fen1",2.27326395443153,0.82701722093515,0.635722779156885,0.191294441778265,0.274361272378522,0.615029697192159
"Vasp",3.68981605894192,0.616772105937092,0.425568138170659,0.191203967766432,0.185290834124951,0.615029697192159
"Tuba1a",1.25710193334466,0.88986050087441,0.69914392832126,0.19071657255315,0.293348000487565,0.615029697192159
"Myo1g",1.26926472025014,0.890414736536294,0.700065194430075,0.190349542106219,0.293954056870042,0.615029697192159
"Smg1",2.7945323367806,0.737027514052181,0.546738850196062,0.190288663856119,0.243963743084666,0.615029697192159
"Ptpn1",2.31456211264922,0.819177667496106,0.629037998995214,0.190139668500893,0.27345737582952,0.615029697192159
"Mbd4",1.19347883661047,0.883235159932785,0.693188994163192,0.190046165769592,0.292404815897916,0.615029697192159
"Pglyrp1",1.03268845411329,0.856682997965818,0.667017271310625,0.189665726655193,0.285467758666278,0.615029697192159
"Psmb10",2.46216947077745,0.793767496213246,0.604251349045951,0.189516147167295,0.265971232061878,0.615029697192159
"Mcm3",2.92592282401926,0.713931188149575,0.524606218418297,0.189324969731278,0.236005542548769,0.615029697192159
"Eif3f",4.34753444292972,0.600322092729244,0.411011716525871,0.189310376203373,0.17933198857854,0.615029697192159
"Ppm1m",1.89881521725415,0.876604157984981,0.687461088636748,0.189143069348233,0.291740465220477,0.615029697192159
"Hivep2",1.01821648813701,0.85259346062174,0.663755892225335,0.188837568396405,0.285366558853689,0.615029697192159
"Adam33",0.505815833586875,0.621337161545635,0.432775856703961,0.188561304841674,0.192614268200055,0.615029697192159
"Traj34",0.764477572845361,0.766934566045068,0.578607168643942,0.188327397401127,0.258281845233292,0.615029697192159
"Gas6",1.38940839466611,0.895930866523619,0.707778771886225,0.188152094637394,0.298133223942895,0.615029697192159
"Flna",3.31874773939111,0.654149908930565,0.466600042105707,0.187549866824858,0.211554520489749,0.615029697192159
"Sp100",2.44451104919485,0.794493255053881,0.607266898513035,0.187226356540846,0.269467166809594,0.615029697192159
"Bcl2a1a",1.25581822709688,0.885974049389603,0.699044151801325,0.186929897588278,0.297047095379637,0.615029697192159
"Bhlhe41",0.616179419498885,0.688909356120187,0.502415941039253,0.186493415080934,0.229727496378986,0.615029697192159
"Fahd1",1.26099738691812,0.885923232581435,0.69944094103773,0.186482291543705,0.297593402775352,0.615029697192159
"Tmem163",0.888661689470474,0.813488209292604,0.627129932583011,0.186358276709593,0.276856301927077,0.615029697192159
"Ccn1",0.511502845303561,0.622765965728174,0.436627467952709,0.186138497775465,0.197777918854025,0.615029697192159
"Traj12",0.872893262807555,0.807398806032374,0.62171859616253,0.185680209869844,0.275859228562521,0.615029697192159
"Bmt2",1.77014981485856,0.885143693453141,0.699481133642457,0.185662559810684,0.298413558634563,0.615029697192159
"Map3k5",1.36213018793426,0.891880134691346,0.706226857798449,0.185653276892897,0.300177533275498,0.615029697192159
"Sgo1",1.72151643108828,0.888485995590822,0.702993448364905,0.185492547225917,0.29949831502335,0.615029697192159
"Gpr171",1.02294442950041,0.850275243653469,0.664838936200616,0.185436307452854,0.289155644123459,0.615029697192159
"Traj20",0.747236912144809,0.755759462484081,0.570780538641274,0.184978923842807,0.259186745321498,0.615029697192159
"Hpse",0.6408105948027,0.70116969528312,0.516463442005863,0.184706253277257,0.238007097632353,0.615029697192159
"Rfx7",1.47645427510608,0.894710898351767,0.710323184790125,0.184387713561642,0.302467054194618,0.615029697192159
"Ccdc92b",0.783679765199189,0.771161294676887,0.587006768326038,0.18415452635085,0.265918946844739,0.615029697192159
"Chaf1a",2.09129296994596,0.847475573785704,0.663471470333396,0.184004103452308,0.290235520014429,0.615029697192159
"Ppt1",2.24935152877703,0.822684812602993,0.639564017017348,0.183120795585645,0.284133815699897,0.615029697192159
"Tsc22d1",1.93055593051039,0.8668695260228,0.683990505684254,0.182879020338545,0.297072725745251,0.615029697192159
"Mmp9",0.417094503630225,0.551976381728011,0.369160254361989,0.182816127366022,0.161841309011636,0.615029697192159
"Ncaph",1.82711732580583,0.876694756982247,0.694684971056835,0.182009785925412,0.30078577151857,0.615029697192159
"March5",1.6975631588755,0.886439705492885,0.70449615807569,0.181943547417195,0.303387316547744,0.615029697192159
