symbol,chromosome_name,logFC,AveExpr,t,P.Value,adj.P.Val,B,Overlap_Ly_et_al
Eomes,9,0.9740565663427998,3.8764185136158176,3.9689599348188414,3.404593561900733e-4,0.02355249189072043,0.1993013724074535,FALSE
Rps2,17,-0.37904330374406925,10.57264527371927,-4.175146090532536,1.868762727342845e-4,0.015082472511929543,0.1921036191070984,FALSE
Mef2b,8,-0.7304669878039869,4.952088051456784,-4.014655577532905,2.982897506832235e-4,0.02126824222356088,0.19091342569110736,FALSE
Gpbp1l1,4,0.6632816452822654,5.113342456533874,4.015753656003751,2.9734188446543867e-4,0.02126824222356088,0.1736169910754164,FALSE
Trappc5,8,0.4564827219004277,6.83297522540618,4.094105353635443,2.3679043926529386e-4,0.01846965426269292,0.13069406002793116,FALSE
Hist1h2bc,13,-0.5396548623731166,5.9640973488583615,-4.05178982331239,2.678162613294388e-4,0.020082319832510274,0.12331032573583833,FALSE
Slc29a1,17,0.5026117610634468,6.129352765233396,4.051767822172757,2.6783338272578665e-4,0.020082319832510274,0.10259955943006904,FALSE
Sdc1,12,-0.8696481182904927,4.265661180467184,-3.9441776813643665,3.657055807830348e-4,0.02485514771848205,0.09748505541520203,FALSE
Pkd2l2,18,-1.5716376697180645,2.6588831612504893,-3.971826192291439,3.3765145618080327e-4,0.023498115112175425,0.08133748035806931,FALSE
Foxo3,10,0.5337026778280922,6.021076957034272,4.037880925821898,2.7885634118939267e-4,0.020511825299386846,0.0812150903439548,FALSE
A430035B10Rik,6,-1.2031976850883592,3.0844691297022395,-3.923202870637911,3.88491007522467e-4,0.025703407084965144,0.07847080551442609,FALSE
Adssl1,12,-0.8540592857064109,4.078295851208581,-3.9225299051693523,3.892445058470027e-4,0.025703407084965144,0.05992536574576679,FALSE
Ddx25,9,-1.725293269702513,2.410033930831955,-3.979638691215176,3.301122028682175e-4,0.02311183145623147,-0.01710688480912026,FALSE
Trabd2b,4,-3.359292231453585,0.5484107900995051,-4.532124670997202,6.504939463226706e-5,0.007653313056813161,-0.032486855727353436,TRUE
Pdcd4,19,0.5307176207508881,6.852328643160624,4.029121416193762,2.860359603270825e-4,0.020907609628436186,-0.05117491079671055,FALSE
Timm8b,9,-0.4538733065465035,6.697932180374532,-4.018340362784448,2.9512063459725756e-4,0.02126824222356088,-0.06739395796809777,FALSE
Hba-a2,11,-0.39356832420570065,13.837779913416046,-4.082896373242862,2.4464872967289836e-4,0.018955383575056165,-0.1156822442715244,FALSE
Ccn1,3,-1.7952763571916446,2.266045836908597,-3.956095226508003,3.5334509894989225e-4,0.02415633376468028,-0.13598244462076536,FALSE
Rasal3,17,0.43480525258409575,7.760079208421792,4.020732165309055,2.930811726946864e-4,0.02126824222356088,-0.1390125991857758,FALSE
H3f3b,11,-0.4589215238501634,9.500420464357434,-4.039882003039605,2.772410495969565e-4,0.020511825299386846,-0.14870950677883066,FALSE
Smim8,4,-0.6710426828754192,4.795542080159057,-3.8769194477445246,4.437691096734259e-4,0.02897463254283458,-0.1591645759858089,FALSE
Hid1,11,-0.9302196859614691,3.715207159859661,-3.822127290758151,5.191419736980335e-4,0.03240343655409366,-0.1737483060384264,FALSE
Nuggc,14,-0.9634245163236823,3.9238173084923558,-3.8220776558883904,5.192155909677743e-4,0.03240343655409366,-0.1872866245937379,FALSE
Abcc3,11,0.7102455361432467,4.751498237974392,3.8566834707377615,4.702763666575489e-4,0.03019641952096151,-0.19853442560496148,FALSE
A530032D15Rik,1,-0.5269910566824842,5.706620837794442,-3.918094194024511,3.9424676590114313e-4,0.025886643577983533,-0.2060377784142311,FALSE
Gngt2,11,-0.418087042918434,7.534009175582911,-3.9851414177074136,3.249007546051062e-4,0.02288482769709421,-0.22846649031607225,FALSE
Sarnp,10,-0.44790849124290855,6.857539019593419,-3.9655527688565004,3.438267815983986e-4,0.023644703288382182,-0.2308601490740685,FALSE
Hist3h2a,11,-0.701783650521441,4.598995025752072,-3.792366658939468,5.651512368168546e-4,0.03385663749631693,-0.35282398466596643,FALSE
Sec11c,18,-0.43745329713199066,8.188189207659239,-3.941269591919641,3.68785135382784e-4,0.02491872583382974,-0.37547566365236484,FALSE
Ifitm3,7,-0.4681923252417235,7.574460587979055,-3.929267418130053,3.8176451016498625e-4,0.025499236420330286,-0.38491231718764585,FALSE
Nap1l1,10,-0.3921740487468721,8.423201469247072,-3.9369053353311125,3.734541877119577e-4,0.025088350113227586,-0.39664975373579914,FALSE
Tmem154,3,-0.6095149143872867,5.059292749406055,-3.795705781661161,5.597981337140131e-4,0.03370970937836404,-0.42089882007831125,FALSE
